Review ID,Product,Review,Rating,Word Count,Character Count,Average Word Length,Sentence Count,Exclamation Count,Question Count,Title Word Count,Positive Score,Negative Score,Sentiment
R00604,Bluetooth Speaker,The design is sleek and modern. Customer support was helpful. Performance has been smooth every day.,4,16,100,5,3,0,0,3,0.3,0.0,positive
R00605,Desk Lamp,The product is okay overall. The product performs as expected. It is easy to use after some practice.,3,18,101,4,3,0,0,3,0.21,0.0,positive
R00606,Gaming Keyboard,Performance has been smooth every day. Setup was quick and easy. The design is sleek and modern.,4,17,96,4,3,0,0,3,0.34,0.0,positive
R00607,Desk Lamp,The value for money is impressive. I would definitely recommend this product. Customer support was helpful.,5,16,107,5,3,0,0,3,0.5,0.0,positive
R00608,Desk Lamp,Performance is slower than expected. I would not recommend this product. It is overpriced for the features offered.,2,18,115,5,3,0,0,3,0.0,0.1,negative
R00609,Gaming Keyboard,It stopped working after a few days. The design is bulky and uncomfortable. Performance is slower than expected.,2,18,112,5,3,0,0,3,0.0,0.27,negative
R00610,Wireless Mouse,Performance has been smooth every day. The design is sleek and modern. Setup was quick and easy.,5,17,96,4,3,0,0,3,0.34,0.0,positive
R00611,Power Bank,It works exactly as advertised. Setup was quick and easy. Performance has been smooth every day.,4,16,96,5,3,0,0,3,0.35,0.0,positive
R00612,USB-C Hub,Nothing particularly stands out. The features are adequate for daily use. The quality is acceptable for the price.,3,18,114,5,3,0,0,3,0.17,0.0,positive
R00613,Laptop Stand,Performance is slower than expected. The design is bulky and uncomfortable. Setup instructions were confusing.,2,15,110,6,3,0,0,3,0.0,0.3,negative
R00614,Desk Lamp,Performance is slower than expected. I would not recommend this product. It is overpriced for the features offered.,2,18,115,5,3,0,0,3,0.0,0.1,negative
R00615,USB-C Hub,The design is bulky and uncomfortable. Performance is slower than expected. It is overpriced for the features offered.,1,18,118,5,3,0,0,3,0.0,0.3,negative
R00616,Gaming Keyboard,Performance has been smooth every day. Setup was quick and easy. The design is sleek and modern.,4,17,96,4,3,0,0,3,0.34,0.0,positive
R00617,Power Bank,It has both strengths and weaknesses. The packaging was average. The product performs as expected.,3,15,98,5,3,0,0,3,0.0,0.12,negative
R00618,USB-C Hub,Setup was quick and easy. Delivery was fast and the packaging was secure. The design is sleek and modern.,5,19,105,4,3,0,0,3,0.31,0.0,positive
R00619,Bluetooth Speaker,The packaging was average. The features are adequate for daily use. Nothing particularly stands out.,3,15,100,5,3,0,0,3,0.09,0.0,positive
R00620,Bluetooth Speaker,The design is bulky and uncomfortable. Setup instructions were confusing. Delivery was delayed and the box was damaged.,1,18,119,5,3,0,0,3,0.0,0.4,negative
R00621,Bluetooth Speaker,The design is sleek and modern. Customer support was helpful. Performance has been smooth every day.,4,16,100,5,3,0,0,3,0.3,0.0,positive
R00622,USB-C Hub,The packaging was average. It is easy to use after some practice. It serves its intended purpose.,3,17,97,4,3,0,0,3,0.14,0.0,positive
R00623,USB-C Hub,Setup was quick and easy. Delivery was fast and the packaging was secure. The design is sleek and modern.,5,19,105,4,3,0,0,3,0.31,0.0,positive
R00624,Office Chair,It stopped working after a few days. I would not recommend this product. The battery drains very quickly.,1,18,105,4,3,0,0,3,0.12,0.0,positive
R00625,Coffee Maker,The value for money is impressive. It works exactly as advertised. The design is sleek and modern.,5,17,98,4,3,0,0,3,0.48,0.0,positive
R00626,USB-C Hub,I would not recommend this product. Setup instructions were confusing. Performance is slower than expected.,2,15,107,6,3,0,0,3,0.0,0.2,negative
R00627,Office Chair,The battery life exceeded my expectations. Performance has been smooth every day. I would definitely recommend this product.,5,18,124,5,3,0,0,3,0.2,0.0,positive
R00628,Power Bank,The build quality feels cheap. The design is bulky and uncomfortable. Performance is slower than expected.,1,16,106,5,3,0,0,3,0.0,0.07,negative
R00629,Laptop Stand,It is overpriced for the features offered. The battery drains very quickly. The design is bulky and uncomfortable.,2,18,114,5,3,0,0,3,0.0,0.03,negative
R00630,Power Bank,The quality is acceptable for the price. It meets basic requirements. It serves its intended purpose.,3,16,101,5,3,0,0,3,0.0,0.0,neutral
R00631,Bluetooth Speaker,The build quality feels cheap. Customer support was difficult to reach. Setup instructions were confusing.,2,15,106,6,3,0,0,3,0.0,0.13,negative
R00632,Smart Watch,Setup was quick and easy. The build quality is excellent. Performance has been smooth every day.,5,16,96,5,3,0,0,3,0.54,0.0,positive
R00633,Office Chair,The quality is acceptable for the price. It has both strengths and weaknesses. The features are adequate for daily use.,3,20,119,5,3,0,0,3,0.17,0.0,positive
R00634,Gaming Keyboard,It stopped working after a few days. The design is bulky and uncomfortable. Performance is slower than expected.,2,18,112,5,3,0,0,3,0.0,0.27,negative
R00635,Bluetooth Speaker,The design is sleek and modern. Customer support was helpful. Performance has been smooth every day.,4,16,100,5,3,0,0,3,0.3,0.0,positive
R00636,Office Chair,Performance has been smooth every day. It works exactly as advertised. The design is sleek and modern.,4,17,102,5,3,0,0,3,0.28,0.0,positive
R00637,Power Bank,The quality is acceptable for the price. It meets basic requirements. It serves its intended purpose.,3,16,101,5,3,0,0,3,0.0,0.0,neutral
R00638,Laptop Stand,Setup instructions were confusing. It is overpriced for the features offered. Performance is slower than expected.,1,16,114,6,3,0,0,3,0.0,0.2,negative
R00639,Bluetooth Speaker,The design is bulky and uncomfortable. Setup instructions were confusing. Delivery was delayed and the box was damaged.,1,18,119,5,3,0,0,3,0.0,0.4,negative
R00640,Power Bank,The product is okay overall. It meets basic requirements. The features are adequate for daily use.,3,16,98,5,3,0,0,3,0.17,0.0,positive
R00641,Desk Lamp,The value for money is impressive. I would definitely recommend this product. Customer support was helpful.,5,16,107,5,3,0,0,3,0.5,0.0,positive
R00642,Smart Watch,Setup was quick and easy. The build quality is excellent. Performance has been smooth every day.,5,16,96,5,3,0,0,3,0.54,0.0,positive
R00643,Wireless Mouse,The product is okay overall. It has both strengths and weaknesses. The features are adequate for daily use.,3,18,107,5,3,0,0,3,0.21,0.0,positive
R00644,Office Chair,The design is sleek and modern. Customer support was helpful. Setup was quick and easy.,5,15,87,4,3,0,0,3,0.32,0.0,positive
R00645,Power Bank,The product is okay overall. It meets basic requirements. The features are adequate for daily use.,3,16,98,5,3,0,0,3,0.17,0.0,positive
R00646,Bluetooth Speaker,Nothing particularly stands out. It is easy to use after some practice. It serves its intended purpose.,3,17,103,5,3,0,0,3,0.3,0.0,positive
R00647,Bluetooth Speaker,It serves its intended purpose. It has both strengths and weaknesses. The packaging was average.,3,15,96,5,3,0,0,3,0.0,0.15,negative
R00648,Office Chair,The design is sleek and modern. Customer support was helpful. Setup was quick and easy.,5,15,87,4,3,0,0,3,0.32,0.0,positive
R00649,Bluetooth Speaker,Delivery was fast and the packaging was secure. Setup was quick and easy. The battery life exceeded my expectations.,5,19,116,5,3,0,0,3,0.34,0.0,positive
R00650,Laptop Stand,It is overpriced for the features offered. The battery drains very quickly. The design is bulky and uncomfortable.,2,18,114,5,3,0,0,3,0.0,0.03,negative
R00651,Laptop Stand,I would definitely recommend this product. The design is sleek and modern. The build quality is excellent.,4,17,106,5,3,0,0,3,0.4,0.0,positive
R00652,Coffee Maker,It works exactly as advertised. Setup was quick and easy. Delivery was fast and the packaging was secure.,4,18,105,4,3,0,0,3,0.32,0.0,positive
R00653,Office Chair,The build quality feels cheap. It stopped working after a few days. The design is bulky and uncomfortable.,2,18,106,4,3,0,0,3,0.0,0.1,negative
R00654,Bluetooth Speaker,The design is bulky and uncomfortable. Delivery was delayed and the box was damaged. I would not recommend this product.,2,20,120,5,3,0,0,3,0.0,0.5,negative
R00655,Gaming Keyboard,Customer support was difficult to reach. Delivery was delayed and the box was damaged. It is overpriced for the features offered.,2,21,129,5,3,0,0,3,0.0,0.5,negative
R00656,Laptop Stand,The value for money is impressive. Customer support was helpful. The battery life exceeded my expectations.,4,16,107,5,3,0,0,3,1.0,0.0,positive
R00657,Office Chair,It stopped working after a few days. I would not recommend this product. The battery drains very quickly.,1,18,105,4,3,0,0,3,0.12,0.0,positive
R00658,Coffee Maker,The value for money is impressive. It works exactly as advertised. The design is sleek and modern.,5,17,98,4,3,0,0,3,0.48,0.0,positive
R00659,Wireless Mouse,Performance is slower than expected. The battery drains very quickly. The design is bulky and uncomfortable.,1,16,108,5,3,0,0,3,0.0,0.06,negative
R00660,Bluetooth Speaker,It serves its intended purpose. It has both strengths and weaknesses. The packaging was average.,3,15,96,5,3,0,0,3,0.0,0.15,negative
R00661,Power Bank,It works exactly as advertised. Setup was quick and easy. Performance has been smooth every day.,4,16,96,5,3,0,0,3,0.35,0.0,positive
R00662,Laptop Stand,It works exactly as advertised. I would definitely recommend this product. The value for money is impressive.,4,17,109,5,3,0,0,3,0.42,0.0,positive
R00663,Gaming Keyboard,Nothing particularly stands out. The features are adequate for daily use. The quality is acceptable for the price.,3,18,114,5,3,0,0,3,0.17,0.0,positive
R00664,Gaming Keyboard,Performance has been smooth every day. Setup was quick and easy. The design is sleek and modern.,4,17,96,4,3,0,0,3,0.34,0.0,positive
R00665,Office Chair,I would definitely recommend this product. Customer support was helpful. Setup was quick and easy.,5,15,98,5,3,0,0,3,0.26,0.0,positive
R00666,Bluetooth Speaker,Nothing particularly stands out. It is easy to use after some practice. It serves its intended purpose.,3,17,103,5,3,0,0,3,0.3,0.0,positive
R00667,Coffee Maker,The value for money is impressive. It works exactly as advertised. The design is sleek and modern.,5,17,98,4,3,0,0,3,0.48,0.0,positive
R00668,Coffee Maker,It meets basic requirements. The packaging was average. Nothing particularly stands out.,3,12,88,6,3,0,0,3,0.01,0.0,positive
R00669,Office Chair,Delivery was fast and the packaging was secure. It works exactly as advertised. The design is sleek and modern.,5,19,111,4,3,0,0,3,0.26,0.0,positive
R00670,Gaming Keyboard,It is easy to use after some practice. It has both strengths and weaknesses. The packaging was average.,3,18,103,4,3,0,0,3,0.14,0.0,positive
R00671,Laptop Stand,I would definitely recommend this product. The design is sleek and modern. The build quality is excellent.,4,17,106,5,3,0,0,3,0.4,0.0,positive
R00672,Office Chair,I would definitely recommend this product. Performance has been smooth every day. Customer support was helpful.,5,16,111,6,3,0,0,3,0.2,0.0,positive
R00673,Desk Lamp,The build quality is excellent. It works exactly as advertised. I would definitely recommend this product.,5,16,106,5,3,0,0,3,0.42,0.0,positive
R00674,Laptop Stand,The build quality is excellent. Performance has been smooth every day. It works exactly as advertised.,5,16,102,5,3,0,0,3,0.55,0.0,positive
R00675,Bluetooth Speaker,The build quality feels cheap. Customer support was difficult to reach. Setup instructions were confusing.,2,15,106,6,3,0,0,3,0.0,0.13,negative
R00676,Bluetooth Speaker,Performance has been smooth every day. The design is sleek and modern. The build quality is excellent.,4,17,102,5,3,0,0,3,0.53,0.0,positive
R00677,Office Chair,The packaging was average. The product is okay overall. The quality is acceptable for the price.,3,16,96,5,3,0,0,3,0.12,0.0,positive
R00678,USB-C Hub,The design is bulky and uncomfortable. Performance is slower than expected. It is overpriced for the features offered.,1,18,118,5,3,0,0,3,0.0,0.3,negative
R00679,Power Bank,It works exactly as advertised. Setup was quick and easy. Performance has been smooth every day.,4,16,96,5,3,0,0,3,0.35,0.0,positive
R00680,USB-C Hub,I would not recommend this product. Setup instructions were confusing. Performance is slower than expected.,2,15,107,6,3,0,0,3,0.0,0.2,negative
R00681,Desk Lamp,Performance is slower than expected. I would not recommend this product. It is overpriced for the features offered.,2,18,115,5,3,0,0,3,0.0,0.1,negative
R00682,Laptop Stand,The packaging was average. It serves its intended purpose. It meets basic requirements.,3,13,87,5,3,0,0,3,0.0,0.07,negative
R00683,Office Chair,Delivery was fast and the packaging was secure. Setup was quick and easy. The value for money is impressive.,5,19,108,4,3,0,0,3,0.47,0.0,positive
R00684,Bluetooth Speaker,The build quality is excellent. Delivery was fast and the packaging was secure. Setup was quick and easy.,4,18,105,4,3,0,0,3,0.47,0.0,positive
R00685,USB-C Hub,It has both strengths and weaknesses. It serves its intended purpose. The features are adequate for daily use.,3,18,110,5,3,0,0,3,0.17,0.0,positive
R00686,Wireless Mouse,I would definitely recommend this product. It works exactly as advertised. Delivery was fast and the packaging was secure.,5,19,122,5,3,0,0,3,0.21,0.0,positive
